name.vec;alternative;by_removal;n_removal;by_fertility;n_fertility;predation;rate;Er;Ef;Rm;ext50;Re;Erf;ETI;MTI
vlowdensity;rp;5;75;0;0;Without predation;Max;2,44;0;0,0111781801922647;1;88;2,44;68,9469118151319;0,00875796595420146
vlowdensity;rp;5;75;0;0;Without predation;Mean;2,1;0;0,0110647636762229;1;88;2,1;71,3314136453765;0,00896892312132946
vlowdensity;rp;5;100;0;0;With predation;Max;1,92;0;0,0107411385606874;1;98;1,92;80,8800731121849;0,00886473542955617
vlowdensity;rp;5;100;0;0;With predation;Mean;1,8;0;0,0107411662678376;1;97,984;1,8;81,8431163949221;0,00897177621934034
vlowdensity;rp;5;100;0;0;Without predation;Max;2,02;0;0,0107874865156419;1;88;2,02;71,9043536589168;0,00881440051717627
vlowdensity;rp;5;100;0;0;Without predation;Mean;1,98;0;0,0107572746020999;1;94,08;1,98;77,1803957832072;0,00882494378548802
vlowdensity;rp + f;1;12;1;12;With predation;Max;1,64;1,64;0,0114051094890511;1;86;3,28;61,9512196946559;0,00821581911160244
vlowdensity;rp + f;1;12;1;12;With predation;Mean;1,46;1,46;0,0112754523437835;1;86,932;2,92;64,9180823692359;0,00842015303920456
vlowdensity;rp + f;1;12;1;12;Without predation;Max;2,72;2,72;0,0123334977799704;1;76;5,44;44,1120655506964;0,00715863240183451
vlowdensity;rp + f;1;12;1;12;Without predation;Mean;1,98;1,8;0,0117126352557676;1;82,5;3,78;56,5315163049343;0,00802585492042636
vlowdensity;rp + f;1;25;1;25;With predation;Max;1,64;1,64;0,010989010989011;1;92;3,28;66,2733978128877;0,0079160771396187
vlowdensity;rp + f;1;25;1;25;With predation;Mean;1,54;1,54;0,0109558603604963;1;92,612;3,08;68,0619774314559;0,00805162960089709
vlowdensity;rp + f;1;25;1;25;Without predation;Max;2;1,88;0,011101243339254;1;92;3,88;62,4139355802976;0,00753122050692833
vlowdensity;rp + f;1;25;1;25;Without predation;Mean;1,78;1,7;0,011046166152697;1;92;3,48;64,9610966117234;0,00779968550689672
vlowdensity;rp + f;1;37;1;37;With predation;Max;1,64;1,64;0,0108742931709439;1;94;3,28;67,7141238522983;0,00783343866578188
vlowdensity;rp + f;1;37;1;37;With predation;Mean;1,56;1,6;0,0108549194588703;1;94,212;3,16;68,6861489191922;0,00791388161229782
vlowdensity;rp + f;1;37;1;37;Without predation;Max;1,82;1,76;0,0109170305676856;1;94;3,58;65,7128690506134;0,00763180212889221
vlowdensity;rp + f;1;37;1;37;Without predation;Mean;1,7;1,62;0,0108969050796475;1;94;3,32;67,4438083483177;0,00781839125299527
vlowdensity;rp + f;1;50;1;50;With predation;Max;1,64;1,54;0,0108178277801817;1;96;3,18;69,8498676878012;0,00787108165744908
vlowdensity;rp + f;1;50;1;50;With predation;Mean;1,58;1,52;0,0108108323304655;1;96;3,1;70,4109077975318;0,00792917206703106
vlowdensity;rp + f;1;50;1;50;Without predation;Max;1,82;1,6;0,0108389334489486;1;96;3,42;68,193427652081;0,00769941691642289
vlowdensity;rp + f;1;50;1;50;Without predation;Mean;1,72;1,52;0,0108305299255158;1;96;3,24;69,4320232684649;0,00783318339373144
vlowdensity;rp + f;2;12;2;12;With predation;Max;1,54;1,54;0,0121418164157358;1;74;3,08;54,3837335326711;0,00892320687237821
vlowdensity;rp + f;2;12;2;12;With predation;Mean;1,28;1,24;0,0117105349623967;1;78,42;2,52;60,9515323593668;0,00910195167949526
vlowdensity;rp + f;2;12;2;12;Without predation;Max;6;6;0,00517384105960265;0;0;12;0;0,00155833098050601
vlowdensity;rp + f;2;12;2;12;Without predation;Mean;2,7;2,86;0,0149033804337519;0,998;55;5,56;31,5424161731644;0,00854706596415267
vlowdensity;rp + f;2;25;2;25;With predation;Max;1,6;1,6;0,011258725512272;1;86;3,2;62,4488171883374;0,00817551268941331
vlowdensity;rp + f;2;25;2;25;With predation;Mean;1,46;1,36;0,0111535231736839;1;89,516;2,82;67,519563144664;0,00841280901973975
vlowdensity;rp + f;2;25;2;25;Without predation;Max;2,4;2,26;0,0118035882908404;1;82;4,66;51,4555972918819;0,00740683763039825
vlowdensity;rp + f;2;25;2;25;Without predation;Mean;1,92;1,88;0,011452535731652;1;85,384;3,8;58,3908225641878;0,0078319472245024
vlowdensity;rp + f;2;37;2;37;With predation;Max;1,64;1,62;0,0110204981265153;1;90;3,26;64,9624668688544;0,00795465271580025
vlowdensity;rp + f;2;37;2;37;With predation;Mean;1,5;1,44;0,0109601375962815;1;91,768;2,94;68,3925330667677;0,00816833289349236
vlowdensity;rp + f;2;37;2;37;Without predation;Max;2;1,82;0,0111607142857143;1;90;3,82;61,4245547884851;0,00761713229023874
vlowdensity;rp + f;2;37;2;37;Without predation;Mean;1,8;1,64;0,0110914173192697;1;90;3,44;63,803603524456;0,00786302659069965
vlowdensity;rp + f;2;50;2;50;With predation;Max;1,64;1,58;0,0109027474923681;1;94;3,22;68,1216298910109;0,00790120137734305
vlowdensity;rp + f;2;50;2;50;With predation;Mean;1,54;1,54;0,0108827091055129;1;94;3,08;69,0820398928525;0,0079978696230782
vlowdensity;rp + f;2;50;2;50;Without predation;Max;1,92;1,62;0,0109505037231713;1;94;3,54;65,976246931407;0,00768588444322598
vlowdensity;rp + f;2;50;2;50;Without predation;Mean;1,78;1,56;0,0109278257421346;1;94;3,34;67,3090555293576;0,00782491095417533
vlowdensity;rp + f;5;12;5;12;With predation;Max;1,3;1,3;0,0143102461362335;1;48;2,6;37,0104761185712;0,0110339379765822
vlowdensity;rp + f;5;12;5;12;With predation;Mean;0,94;0,96;0,0125238676313045;1;64,456;1,9;53,3024779374534;0,0103567267300049
vlowdensity;rp + f;5;12;5;12;Without predation;Max;2,4;2,4;0,00394383972235368;0;0;4,8;0;0,0024403825201378
vlowdensity;rp + f;5;12;5;12;Without predation;Mean;2,4;2,4;0,00875490380957565;0;0;4,8;0;0,00541738907422572
vlowdensity;rp + f;5;25;5;25;With predation;Max;1,5;1,48;0,0120510966497951;1;74;2,98;54,9302991413353;0,00894554518857282
vlowdensity;rp + f;5;25;5;25;With predation;Mean;1,26;1,2;0,0116596288831614;1;78;2,46;60,9899335441872;0,00911692295812692
vlowdensity;rp + f;5;25;5;25;Without predation;Max;5;5;0,00501907247540654;0;0;10;0;0,00184641357745153
vlowdensity;rp + f;5;25;5;25;Without predation;Mean;2,72;2,48;0,01570342881417;0,99;49,164;5,2;29,2290082204066;0,00933601110361129
vlowdensity;rp + f;5;37;5;37;With predation;Max;1,48;1,44;0,0113869278068777;1;80;2,92;59,7414828778686;0,00850339940757637
vlowdensity;rp + f;5;37;5;37;With predation;Mean;1,4;1,32;0,0112619271048749;1;87,828;2,72;66,9121360429983;0,00857994715293208
vlowdensity;rp + f;5;37;5;37;Without predation;Max;2,96;2,64;0,0130446125750065;1;68;5,6;38,8422163417194;0,00745120093723994
vlowdensity;rp + f;5;37;5;37;Without predation;Mean;2;1,7;0,0118938231972255;1;77,396;3,7;53,4600742540087;0,0082154720048546
vlowdensity;rp + f;5;50;5;50;With predation;Max;1,58;1,48;0,0111557340473003;1;88;3,06;64,8020225121368;0,00821493328264279
vlowdensity;rp + f;5;50;5;50;With predation;Mean;1,44;1,38;0,0110842417635466;1;88;2,82;66,3760842389118;0,00836055187524584
vlowdensity;rp + f;5;50;5;50;Without predation;Max;2,08;1,72;0,0114678899082569;1;78;3,8;53,3411899185638;0,00784244735335272
vlowdensity;rp + f;5;50;5;50;Without predation;Mean;1,88;1,58;0,01126708756967;1;87,884;3,46;62,1790274168678;0,00797160514886397
